x,y,gaussian_sigma,transmissivity,resistance,depth,sto_baseline,sto_unsat,sto_por,river_stage,river_stage_ghg,river_stage_zeros,river_stage_ghg_zeros,river_stage_depth,river_stage_maxdepth,river_conductance_ghg,river_conductance,river_conductance_zeros,drain_binary,drain_level,drain_level_maxdepth,drain_level_depth,drain_conductivity,drain_conductivity_zeros,river_density,river_density_ghg
207012.5,443912.5,500,1437.049,37982.08,1.0169861,0.077718444,0.1340327,0.37975124,0.15031725,-0.44666183,0.026698815,-0.07316307,0.8782364,61.87148,39.872208,37.56357,6.671546,0.00555028212418458,0.03460393,74.78467,1.0112283,8.93,0.049564023,0.17761643,0.16379969
207012.5,444962.5,500,1271.7189,43974.965,1.5467726,0.12213418,0.15135495,0.36570677,0.4787137,-0.4261325,0.09488294,-0.057106044,1.3708816,60.39144,36.102985,28.850447,5.6498733,0.0244467251485981,0.89254117,73.38525,1.5255048,8.93,0.21830927,0.1982029,0.13401006
207012.5,446012.5,500,994.09467,43966.426,2.0393674,0.14424708,0.14685129,0.36114663,0.6158872,-0.091620505,0.14612271,-0.014515419,1.7697731,57.505924,100.41978,83.34593,18.443514,0.0122168493447476,0.8762496,74.29384,2.0293732,8.93,0.10909647,0.23681359,0.1584298
207012.5,447037.5,500,809.8821,37395.75,2.6244972,0.1819511,0.12215221,0.3365687,0.7923677,0.12174101,0.1836429,0.013283081,2.3642752,57.956367,165.84436,133.7681,29.297604,0.00449204358440554,1.0803044,74.86891,2.6192877,8.93,0.040113952,0.22883247,0.10910934
207012.5,448087.5,500,1093.561,34867.387,2.7246807,0.1710821,0.13168623,0.34013733,0.57734096,0.30568624,0.121366695,0.03662372,2.5144324,59.514545,48.437374,99.31416,20.842573,0.0048954910418961,1.7069117,74.84207,2.7189999,8.93,0.043716736,0.20876658,0.11980821
207012.5,449137.5,500,1445.5288,30805.584,2.287725,0.13334236,0.115529716,0.3623907,0.17998569,0.15988871,0.027118022,0.024601057,2.1576319,63.898495,36.78358,39.95194,6.019465,0.0021938144451827,1.7152128,75.04065,2.2851756,8.93,0.019590763,0.15011486,0.15386362
207012.5,450162.5,500,1674.7301,23792.668,2.0234406,0.13058017,0.10698611,0.36021647,0.22467186,0.15513629,0.04941144,0.039489068,1.8191414,58.71235,32.58316,31.4163,6.9092965,0.000141021182456808,0.9492742,75.19139,2.0232735,8.93,0.0012593193,0.21979871,0.25454438
207012.5,451212.5,500,1793.6554,28368.871,2.1574574,0.13246989,0.1335816,0.35974413,0.7370954,-0.06929663,0.14830188,-0.011683921,1.9746273,60.219727,21.222397,17.053246,3.4310737,0.00953826906213109,1.0047019,74.494156,2.1468935,8.93,0.08517674,0.20114669,0.16860735
207012.5,452262.5,500,1727.0554,39377.492,2.1175532,0.1323222,0.1539522,0.35617614,0.5770845,-0.17126063,0.10565463,-0.027871441,1.9480454,61.539303,35.666565,28.487253,5.215545,0.018746284894847,0.9161875,73.80929,2.0989165,8.93,0.16740432,0.18288043,0.16274284
207012.5,453287.5,500,1677.4741,47246.91,1.7949895,0.1317225,0.13591623,0.35752684,0.32345867,0.081962414,0.06484465,0.023761768,1.5931622,60.190784,52.76217,55.133045,11.052673,0.00454451147843863,0.64221257,74.86303,1.7908171,8.93,0.04058249,0.19918291,0.28991055
207012.5,454337.5,500,1626.7963,54702.773,1.980664,0.1510977,0.1280998,0.34907004,0.8130302,0.0904983,0.14458406,0.016581468,1.8220206,61.973034,42.095303,38.228485,6.7983084,0.00804032737156232,0.7850816,74.60353,1.9734169,8.93,0.07180013,0.17747065,0.18322408
207012.5,455387.5,500,841.9146,31764.46,1.9216112,0.16818967,0.12349896,0.34111992,0.6106205,-0.21311828,0.09753363,-0.022512041,1.7680137,63.287502,39.578346,30.674234,4.899556,0.0198711077160317,0.82952964,73.72401,1.9009424,8.93,0.177449,0.15972441,0.10563167
207012.5,456412.5,500,399.08597,10421.872,2.007927,0.18057235,0.122466676,0.33585134,0.69997317,-0.23917617,0.08793467,-0.017927725,1.8949239,65.84251,23.55202,20.139853,2.5300846,0.0906561333629346,1.1035273,68.4844,1.912682,8.93,0.8095593,0.12562577,0.07495615
207012.5,457462.5,500,1084.8551,44282.844,1.6687906,0.14936869,0.13584901,0.34656343,0.3022758,-0.42280126,0.04585345,-0.0572764,1.5287634,63.840042,18.65631,18.316412,2.7784913,0.0257039707466596,1.1229998,73.297745,1.641761,8.93,0.22953646,0.15169407,0.13546886
207012.5,458512.5,500,1225.5002,48257.19,1.5937994,0.14710873,0.16053693,0.34959263,0.37555474,-0.3568806,0.056869376,-0.048436634,1.4623066,63.871094,18.66573,17.683125,2.677714,0.00325489395914158,0.18439312,74.957695,1.5899744,8.93,0.029066203,0.15142766,0.13572223
207012.5,459562.5,500,944.4426,30243.482,1.5050334,0.13713433,0.18729155,0.36214083,0.37611493,-0.3882377,0.060843177,-0.053938903,1.3817202,63.09749,20.317142,20.288956,3.2820938,0.0132991444838418,0.62635577,74.210075,1.4892247,8.929999,0.11876136,0.16176751,0.13893268
208037.5,439762.5,500,803.0625,73002.75,1.627592,0.14027718,0.15988092,0.34323347,0.19371252,-0.57427627,0.016411081,-0.041758537,1.550434,68.84727,22.737486,21.240314,1.7994528,0.004298718782576,0.62088615,74.88126,1.62359,8.93,0.03838756,0.08471874,0.07271507
208037.5,440787.5,500,842.99005,68278.64,1.3213392,0.12584612,0.15126905,0.34584868,0.256205,-0.5117602,0.043310646,-0.07507057,1.1809039,62.53254,17.371796,16.023958,2.7087996,0.00423210072078221,0.3186118,74.88496,1.3179423,8.93,0.03779266,0.16904685,0.14669092
208037.5,441837.5,500,1095.9877,58053.64,1.372055,0.12293948,0.17810126,0.34618875,0.27757663,-0.45147222,0.04952253,-0.06786355,1.234188,61.834602,24.298742,21.696505,3.87088,0.0168674974558014,0.15744519,73.93606,1.3614546,8.93,0.15062676,0.1784103,0.1503161
208037.5,442887.5,500,1372.9127,51600.07,1.4748814,0.11472961,0.18922393,0.3503092,0.42486385,-0.39630055,0.081838176,-0.061039522,1.3297031,60.79816,34.084305,29.269693,5.6379905,0.00635905555431045,0.7743124,74.72858,1.4686034,8.93,0.05678637,0.19262213,0.1540233
208037.5,443912.5,500,1429.657,50030.53,0.98893094,0.08443458,0.18774816,0.36907643,0.18082383,-0.39332676,0.030125163,-0.059450038,0.86257565,62.7034,58.125553,54.587116,9.09192,0.0100763050613323,0.4090551,74.448235,0.9843499,8.93,0.08998141,0.16659951,0.1511467
208037.5,444962.5,500,1315.4307,49256.977,1.2556229,0.10657963,0.15711106,0.37138632,0.2831269,-0.31067824,0.058489718,-0.0511107,1.0790379,59.724792,85.14854,73.18779,14.589306,0.0335919570465091,0.79607666,72.70243,1.2343149,8.930001,0.2999762,0.20658481,0.16451329
208037.5,446012.5,500,1100.2363,47272.26,1.5532805,0.1273751,0.142466,0.36982217,0.5058448,-0.14753473,0.13051297,-0.024983287,1.3367802,55.929554,142.49805,116.95244,27.948343,0.0417790254572201,0.6967231,72.08911,1.5288422,8.93,0.37308672,0.2580097,0.16933835
208037.5,447037.5,500,1094.0509,43395.973,2.2274745,0.15543467,0.16072917,0.34969616,0.9707481,-0.15728812,0.18859266,-0.010524249,2.0546725,60.78057,145.57455,73.012886,14.042904,0.0315097254848655,1.1720407,72.86921,2.1958039,8.929999,0.28138185,0.1942724,0.06691064
208037.5,448087.5,500,1394.7139,38588.91,2.4358866,0.15390497,0.16106622,0.35748836,0.9910454,0.07686454,0.1681327,0.0049078707,2.2800515,62.611862,32.70478,35.583282,6.035719,0.0427057627619688,1.7033737,72.06306,2.3871925,8.93,0.38136247,0.16963422,0.06385091
208037.5,449137.5,500,1653.8278,32290.768,2.1609097,0.13866776,0.12629014,0.361247,0.38019276,0.19748203,0.087868355,0.039154403,1.9530954,57.909435,32.649593,28.643799,6.6200194,0.0195210024711378,1.6682856,73.76642,2.1385036,8.93,0.17432256,0.23110978,0.19826818
208037.5,450162.5,500,1915.3308,28731.879,1.9912281,0.13255218,0.12122289,0.36251843,0.37406006,0.10695376,0.08001252,0.022186326,1.7980946,59.195984,28.098312,24.696756,5.282707,0.00241269005797409,0.81450474,75.02239,1.9888026,8.93,0.021545323,0.21389432,0.20743848
208037.5,451212.5,500,2123.4858,32247.334,1.9428412,0.1254394,0.17576875,0.36705664,0.77255887,-0.16614999,0.15525942,-0.022935662,1.771425,60.243977,16.774529,11.7782755,2.3670535,0.0617988165019783,0.57912296,70.59027,1.8689909,8.93,0.55186343,0.20095462,0.13804191
208037.5,452262.5,500,2129.2024,38946.312,1.7208096,0.12059465,0.18409972,0.3725677,0.5382563,-0.4055384,0.119490355,-0.07121363,1.5462047,58.626896,18.801832,15.627224,3.4691699,0.114075450492895,0.44702262,66.67417,1.6015226,8.93,1.0186938,0.2219714,0.17560269
208037.5,453287.5,500,2032.5105,41511.883,1.7975867,0.13068464,0.13005026,0.3666046,0.3626929,-0.20246889,0.06950842,-0.04398186,1.6114106,60.859283,56.687492,56.93397,10.911133,0.0241118821244459,0.34944877,73.39703,1.7819153,8.93,0.21531911,0.19114026,0.21722776
208037.5,454337.5,500,1895.0607,42913.74,1.7090924,0.13351026,0.120217994,0.3573957,0.22900414,0.08627222,0.04556655,0.027644144,1.512274,60.283993,64.52727,80.85589,16.08846,0.00324169952716972,0.8233764,74.960754,1.7070537,8.93,0.028948378,0.19817755,0.32042927
208037.5,455387.5,500,1187.4547,26707.05,1.9955134,0.1554613,0.12637693,0.35035422,0.34790555,0.14856641,0.042332903,0.03731972,1.8554451,66.09369,43.076324,64.51444,7.850072,0.00505033629921112,1.2391521,74.82833,1.9894152,8.93,0.045099504,0.12155004,0.25119892
208037.5,456412.5,500,559.68976,11562.114,1.9999092,0.16697966,0.12481534,0.34645328,0.4702371,-0.0010917239,0.03716711,-0.00012987579,1.9029157,69.29515,21.533413,20.809359,1.6447526,0.0152126212655808,1.1792966,74.07579,1.9825085,8.93,0.13584872,0.079010464,0.11896395
