time,rch_site,scenario,dx,dy,total,total_water,maximum,area
2012-07-28,6,56,25,-25,191016.34979248,29780.1876068115,0.057460785,9028750
2012-07-28,6,57,25,-25,75401.3681411743,11291.5980815887,0.044059753,3625625
2012-07-28,6,58,25,-25,3544.65842247009,652.391538023949,0.013105392,314375
2012-07-28,6,59,25,-25,435958.290100098,88633.6803436279,0.30143547,5881250
2012-07-28,6,5,25,-25,94574.7375488281,15093.0964946747,0.023366928,6078125
2012-07-28,6,60,25,-25,1796080.93261719,366687.355041504,1.2666702,6675625
2012-07-28,6,61,25,-25,246407.489776611,44027.8720855713,0.028729439,14449375
2012-07-28,6,62,25,-25,191044.292449951,32857.0294380188,0.029829979,10798125
2012-07-28,6,63,25,-25,328180.847167969,57070.7941055298,0.04847622,15336250
2012-07-28,6,64,25,-25,100166.55921936,18679.3637275696,0.03010273,5671875
2012-07-28,6,65,25,-25,143791.484832764,24948.9045143127,0.036444664,7701875
2012-07-28,6,66,25,-25,166325.626373291,26877.4771690369,0.023519516,10763750
2012-07-28,6,67,25,-25,105997.133255005,17003.9939880371,0.019843102,7523750
2012-07-28,6,68,25,-25,78011.2743377686,12365.0717735291,0.023647308,5445625
2012-07-28,6,69,25,-25,92995.1858520508,16171.12159729,0.054439545,4522500
2012-07-28,6,6,25,-25,126214.904785156,20284.3403816223,0.02591896,8089375
2012-07-28,6,70,25,-25,365776.214599609,67414.3600463867,0.1222229,8700000
2012-07-28,6,71,25,-25,2107701.8737793,402566.070556641,1.2833347,11358750
2012-07-28,6,72,25,-25,1727765.50292969,343542.060852051,1.1091328,6478750
2012-07-28,6,73,25,-25,76754.8608779907,13772.6998329163,0.016716957,6111875
2012-07-28,6,74,25,-25,0,0,0,0
2012-07-28,6,75,25,-25,0,0,0,0
2012-07-28,6,76,25,-25,141431.732177734,25640.4829025269,0.037527084,6906250
2012-07-28,6,77,25,-25,36740.4127120972,7027.03773975372,0.017186165,2786875
2012-07-28,6,78,25,-25,0,0,0,0
2012-07-28,6,79,25,-25,8566.74134731293,1357.12891817093,0.017968178,659375
2012-07-28,6,7,25,-25,84734.9166870117,13261.5840435028,0.019454956,5934375
2012-07-28,6,80,25,-25,0,0,0,0
2012-07-28,6,81,25,-25,120583.667755127,21960.2465629578,0.07640457,5408125
2012-07-28,6,82,25,-25,321314.506530762,60430.7460784912,0.12578201,8216875
2012-07-28,6,83,25,-25,368890.647888184,70464.2152786255,0.13866997,8703750
2012-07-28,6,84,25,-25,0,0,0,0
2012-07-28,6,85,25,-25,0,0,0,0
2012-07-28,6,86,25,-25,0,0,0,0
2012-07-28,6,87,25,-25,46426.9161224365,8305.59492111206,0.02012062,3279375
2012-07-28,6,88,25,-25,10611.8679046631,1900.61032772064,0.011967659,969375
2012-07-28,6,89,25,-25,0,0,0,0
2012-07-28,6,8,25,-25,65425.1480102539,10700.6216049194,0.035778046,3538750
2012-07-28,6,90,25,-25,0,0,0,0
2012-07-28,6,91,25,-25,42943.9735412598,6651.42416954041,0.036780357,2366250
2012-07-28,6,92,25,-25,90211.4391326904,13858.6759567261,0.04442978,4892500
2012-07-28,6,93,25,-25,3272.89342880249,673.953518271446,0.01792717,284375
2012-07-28,6,94,25,-25,229379.920959473,43173.9854812622,0.065460205,7501250
2012-07-28,6,95,25,-25,347761.726379395,66811.375617981,0.15880966,8005000
2012-07-28,6,96,25,-25,494518.203735352,100482.64503479,0.5773659,3530625
2012-07-28,6,97,25,-25,0,0,0,0
2012-07-28,6,98,25,-25,0,0,0,0
2012-07-28,6,99,25,-25,33495.8219528198,6211.14790439606,0.020547867,2442500
2012-07-28,6,9,25,-25,263910.636901856,49177.2222518921,0.20567513,5223125
2012-08-04,1,100,25,-25,290586.967468262,48527.8177261353,0.04233265,12428125
2012-08-04,1,101,25,-25,203443.813323975,33445.7302093506,0.030811787,10818750
2012-08-04,1,102,25,-25,187444.438934326,30464.4560813904,0.027115822,11062500
2012-08-04,1,103,25,-25,7.60674476623535,1.43704412039369,0.012170792,625
2012-08-04,1,104,25,-25,0,0,0,0
2012-08-04,1,105,25,-25,8.09937715530396,1.53011089423671,0.012959003,625
2012-08-04,1,106,25,-25,0,0,0,0
2012-08-04,1,107,25,-25,7.70002603530884,1.4546666352544,0.012320042,625
2012-08-04,1,108,25,-25,39.5628809928894,3.43379128025845,0.032749176,1875
2012-08-04,1,109,25,-25,164.318680763245,27.9905181378126,0.015057087,15625
2012-08-04,1,10,25,-25,0,0,0,0
2012-08-04,1,110,25,-25,16.7509913444519,3.47090477589518,0.014615536,1250
2012-08-04,1,111,25,-25,8.08268785476685,1.52695793076418,0.012932301,625
2012-08-04,1,112,25,-25,42223.858833313,6959.49256420136,0.014046192,3587500
2012-08-04,1,113,25,-25,173439.807891846,27889.6164894104,0.025119305,10488750
2012-08-04,1,114,25,-25,0,0,0,0
2012-08-04,1,115,25,-25,8.17388296127319,1.54418623424135,0.013078213,625
2012-08-04,1,116,25,-25,0,0,0,0
2012-08-04,1,117,25,-25,0,0,0,0
2012-08-04,1,118,25,-25,0,0,0,0
2012-08-04,1,119,25,-25,0,0,0,0
2012-08-04,1,11,25,-25,0,0,0,0
2012-08-04,1,120,25,-25,71.8343257904053,7.48571823351085,0.03738308,4375
2012-08-04,1,12,25,-25,0,0,0,0
2012-08-04,1,13,25,-25,0,0,0,0
2012-08-04,1,14,25,-25,70591.0968780518,10550.1019954681,0.023669243,4436250
2012-08-04,1,15,25,-25,66585.5741500855,10004.2724609375,0.020744324,4538125
2012-08-04,1,16,25,-25,0,0,0,0
2012-08-04,1,17,25,-25,123880.805969238,20260.4222297668,0.025284767,7696875
2012-08-04,1,18,25,-25,0,0,0,0
2012-08-04,1,19,25,-25,155787.792205811,25175.3044128418,0.025308609,9668750
2012-08-04,1,1,25,-25,0,0,0,0
2012-08-04,1,20,25,-25,131912.19329834,21413.1355285645,0.022122383,8675000
2012-08-04,1,21,25,-25,8458.09042453766,1396.85392379761,0.012025833,779375
2012-08-04,1,22,25,-25,0,0,0,0
2012-08-04,1,23,25,-25,0,0,0,0
2012-08-04,1,24,25,-25,97913.5894775391,19496.8390464783,0.056051254,4137500
2012-08-04,1,25,25,-25,0,0,0,0
2012-08-04,1,26,25,-25,0,0,0,0
2012-08-04,1,27,25,-25,0,0,0,0
2012-08-04,1,28,25,-25,0,0,0,0
2012-08-04,1,29,25,-25,0,0,0,0
2012-08-04,1,2,25,-25,38572.359085083,6020.23184299469,0.018080711,2800625
2012-08-04,1,30,25,-25,81509.8667144775,14018.247127533,0.019824028,5724375
2012-08-04,1,31,25,-25,485764.579772949,75317.587852478,0.063902855,17491875
2012-08-04,1,32,25,-25,101657.886505127,17051.4476299286,0.021995544,6839375
2012-08-04,1,33,25,-25,0,0,0,0
2012-08-04,1,34,25,-25,0,0,0,0
2012-08-04,1,35,25,-25,5978.3011674881,1021.93251252174,0.018113136,528125
2012-08-04,1,36,25,-25,57270.5173492432,11133.2702636719,0.038887978,3090625
2012-08-04,1,37,25,-25,0,0,0,0
2012-08-04,1,38,25,-25,0,0,0,0
2012-08-04,1,39,25,-25,0,0,0,0
2012-08-04,1,3,25,-25,203201.713562012,29509.4442367554,0.043572426,8056250
2012-08-04,1,40,25,-25,0,0,0,0
2012-08-04,1,41,25,-25,100537.385940552,16713.9256000519,0.022463799,6543125
2012-08-04,1,42,25,-25,151196.928024292,25015.7475471497,0.027641296,8766875
2012-08-04,1,43,25,-25,58593.3113098145,10394.4182395935,0.018019676,4476250
2012-08-04,1,44,25,-25,0,0,0,0
2012-08-04,1,45,25,-25,0,0,0,0
2012-08-04,1,46,25,-25,0,0,0,0
2012-08-04,1,47,25,-25,19.4895267486572,3.12090007355437,0.018125534,1250
2012-08-04,1,48,25,-25,6.4009428024292,2.09378413273953,0.0102415085,625
2012-08-04,1,49,25,-25,382.99024105072,83.7363768368959,0.0121593475,37500
2012-08-04,1,4,25,-25,134663.400650024,19845.3176021576,0.03276825,6812500
2012-08-04,1,50,25,-25,7.59154558181763,1.43417273648083,0.012146473,625
2012-08-04,1,51,25,-25,8.13603401184082,1.53703600517474,0.013017654,625
2012-08-04,1,52,25,-25,7.70241022109985,1.45511701703072,0.012323856,625
2012-08-04,1,53,25,-25,8.04662704467773,1.52014545165002,0.012874603,625
2012-08-04,1,54,25,-25,7.65562057495117,1.4462776016444,0.012248993,625
2012-08-04,1,55,25,-25,11.3672018051147,0.452913009212352,0.018187523,625
2012-08-04,1,56,25,-25,8.17865133285523,1.54508714331314,0.013085842,625
2012-08-04,1,57,25,-25,11.2271308898926,0.447332022304181,0.01796341,625
2012-08-04,1,58,25,-25,7.54386186599731,1.42516451887786,0.012070179,625
2012-08-04,1,59,25,-25,397205.16204834,74774.0697860718,0.052916527,14589375
2012-08-04,1,5,25,-25,26689.3720626831,4081.16549253464,0.023218155,1863125
2012-08-04,1,60,25,-25,359742.965698242,68960.9479904175,0.051882744,13424375
2012-08-04,1,61,25,-25,21396.0552215576,3486.10579967499,0.01929617,1681250
2012-08-04,1,62,25,-25,63267.7316665649,10021.8391418457,0.025380611,3987500
2012-08-04,1,63,25,-25,34063.8113021851,5619.4806098938,0.016989231,2602500
2012-08-04,1,64,25,-25,8.23557376861572,0.301447653328069,0.013176918,625
2012-08-04,1,65,25,-25,0,0,0,0
2012-08-04,1,66,25,-25,7.6332688331604,1.44205507240258,0.01221323,625
2012-08-04,1,67,25,-25,11.2289190292358,0.447403290309012,0.01796627,625
2012-08-04,1,68,25,-25,18.7909603118896,1.87538011232391,0.017972946,1250
2012-08-04,1,69,25,-25,11.9388103485107,0.475688066217117,0.019102097,625
2012-08-04,1,6,25,-25,0,0,0,0
2012-08-04,1,70,25,-25,152324.018478394,29072.8640556335,0.033446312,7880625
2012-08-04,1,71,25,-25,271231.060028076,51071.0906982422,0.04394436,11960625
2012-08-04,1,72,25,-25,90251.3217926025,18651.4544487,0.019332886,6293125
2012-08-04,1,73,25,-25,88723.4687805176,13869.2498207092,0.048959255,4186875
2012-08-04,1,74,25,-25,145199.813842773,22040.7867431641,0.055156708,5711250
2012-08-04,1,75,25,-25,8.12321901321411,0.297335118375486,0.01299715,625
2012-08-04,1,76,25,-25,30838.6468887329,5369.07076835632,0.015844822,2657500
2012-08-04,1,77,25,-25,42000.3890991211,7306.44524097443,0.015993118,3414375
2012-08-04,1,78,25,-25,33864.9892807007,6067.32547283173,0.014328957,2879375
2012-08-04,1,79,25,-25,8.03261995315552,1.5174993313849,0.012852192,625
2012-08-04,1,7,25,-25,183558.654785156,28511.1904144287,0.0372715,9939375
2012-08-04,1,80,25,-25,11.7009878158569,0.466212331957649,0.01872158,625
2012-08-04,1,81,25,-25,17016.0520076752,3501.42538547516,0.02050972,1531250
2012-08-04,1,82,25,-25,126125.020980835,24187.6888275147,0.030781746,6874375
2012-08-04,1,83,25,-25,11.2831592559814,0.449564431619365,0.018053055,625
2012-08-04,1,84,25,-25,11.5573406219482,0.460488845419604,0.018491745,625
2012-08-04,1,85,25,-25,8.11278820037842,1.53264438267797,0.012980461,625
2012-08-04,1,86,25,-25,0,0,0,0
2012-08-04,1,87,25,-25,136356.229782105,25469.6345329285,0.047971725,6521875
2012-08-04,1,88,25,-25,65928.3542633057,11408.8833332062,0.017146587,4879375
2012-08-04,1,89,25,-25,342691.116333008,56017.9996490479,0.05002308,13939375
2012-08-04,1,8,25,-25,0,0,0,0
2012-08-04,1,90,25,-25,0,0,0,0
2012-08-04,1,91,25,-25,8.1828236579895,1.54587527504191,0.013092518,625
2012-08-04,1,92,25,-25,125.974416732788,20.974394865334,0.018583298,11875
2012-08-04,1,93,25,-25,5423.38907718658,914.107039570808,0.019168854,512500
2012-08-04,1,94,25,-25,11.4536285400391,0.456356574431993,0.018325806,625
2012-08-04,1,95,25,-25,18.9563632011414,1.88112637260929,0.01824665,1250
2012-08-04,1,96,25,-25,8.08537006378174,1.52746462845244,0.012936592,625
2012-08-04,1,97,25,-25,8.18461179733276,1.54621317051351,0.013095379,625
2012-08-04,1,98,25,-25,0,0,0,0
2012-08-04,1,99,25,-25,68787.989616394,12861.77277565,0.028866768,4260000
2012-08-04,1,9,25,-25,0,0,0,0
2012-08-04,3,100,25,-25,1859820.09887695,367367.668151856,0.080265045,57493125
2012-08-04,3,101,25,-25,79097.6858139038,17121.8514442444,0.012769699,6967500
2012-08-04,3,102,25,-25,1399356.68945312,282569.408416748,0.044291496,56478750
2012-08-04,3,103,25,-25,111370.229721069,21915.1854515076,0.013612747,9555625
2012-08-04,3,104,25,-25,952219.543457031,183426.265716553,0.045244217,44105625
2012-08-04,3,105,25,-25,0,0,0,0
2012-08-04,3,106,25,-25,15870.9847927094,2361.48715019226,0.01987648,1512500
2012-08-04,3,107,25,-25,36.6497039794922,1.66811034432612,0.020195007,1875
2012-08-04,3,108,25,-25,0,0,0,0
2012-08-04,3,109,25,-25,93075.3707885742,17205.2884101868,0.037884712,7840000
2012-08-04,3,10,25,-25,60485.5346679688,10640.0942802429,0.02816391,5240000
2012-08-04,3,110,25,-25,161806.602478027,31280.4841995239,0.036094666,12635625
2012-08-04,3,111,25,-25,782340.316772461,152870.845794678,0.03927803,36746875
2012-08-04,3,112,25,-25,841563.491821289,170059.852600098,0.038288116,40110000
2012-08-04,3,113,25,-25,1176636.12365723,241434.707641602,0.0461998,49775000
2012-08-04,3,114,25,-25,1421857.60498047,291081.809997559,0.05699253,54512500
2012-08-04,3,115,25,-25,548573.64654541,112720.956802368,0.031147003,30895000
2012-08-04,3,116,25,-25,513654.708862305,102787.485122681,0.03152275,28935625
2012-08-04,3,117,25,-25,305108.776092529,59845.6907272339,0.022709846,20518125
2012-08-04,3,118,25,-25,7.28309154510498,1.29528023535386,0.0116529465,625
2012-08-04,3,119,25,-25,24.0147113800049,1.03066951851361,0.019575119,1250
2012-08-04,3,11,25,-25,61216.3877487183,11237.9109859467,0.030891418,4349375
2012-08-04,3,120,25,-25,24.3222713470459,1.04284597910009,0.01971054,1250
2012-08-04,3,12,25,-25,293640.308380127,52461.7624282837,0.18756485,9566250
2012-08-04,3,13,25,-25,449766.960144043,86837.3966217041,0.17349195,11168125
2012-08-04,3,14,25,-25,59834.0225219727,11385.9260082245,0.021068573,4036875
2012-08-04,3,15,25,-25,0,0,0,0
2012-08-04,3,16,25,-25,0,0,0,0
2012-08-04,3,17,25,-25,77243.8335418701,13386.3162994385,0.013437271,6727500
2012-08-04,3,18,25,-25,0,0,0,0
2012-08-04,3,19,25,-25,0,0,0,0
2012-08-04,3,1,25,-25,78813.4527206421,13965.6543731689,0.040299416,5090000
2012-08-04,3,20,25,-25,131108.646392822,22479.8226356506,0.023345947,10359375
2012-08-04,3,21,25,-25,309092.235565186,53378.6153793335,0.027450562,18408750
2012-08-04,3,22,25,-25,7994.09985542297,1508.67581367493,0.02687645,778125
2012-08-04,3,23,25,-25,294373.264312744,52013.5164260864,0.054496765,13215000
2012-08-04,3,24,25,-25,18467.6504135132,3588.66751194,0.029651642,1241875
2012-08-04,3,25,25,-25,510871.925354004,102116.603851318,0.23452663,11255625
2012-08-04,3,26,25,-25,705408.248901367,135654.649734497,0.24081993,15486250
2012-08-04,3,27,25,-25,0,0,0,0
2012-08-04,3,28,25,-25,128968.448638916,22620.5801963806,0.018105507,9435000
2012-08-04,3,29,25,-25,0,0,0,0
2012-08-04,3,2,25,-25,0,0,0,0
2012-08-04,3,30,25,-25,0,0,0,0
2012-08-04,3,31,25,-25,160114.02130127,28064.8875236511,0.014908791,12993125
2012-08-04,3,32,25,-25,0,0,0,0
2012-08-04,3,33,25,-25,179708.309173584,31348.0281829834,0.023965836,13866875
2012-08-04,3,34,25,-25,52118.3776855469,9599.63977336884,0.027036667,4532500
2012-08-04,3,35,25,-25,57249.5317459106,10438.6281967163,0.028928757,4473125
2012-08-04,3,36,25,-25,15.0573253631592,0.986986779025756,0.02409172,625
2012-08-04,3,37,25,-25,294877.56729126,58847.8326797485,0.065621376,10827500
2012-08-04,3,38,25,-25,95030.0598144531,19281.4481258392,0.038903236,5076250
2012-08-04,3,39,25,-25,64886.3172531128,12107.7263355255,0.020186424,4764375
2012-08-04,3,3,25,-25,0,0,0,0
2012-08-04,3,40,25,-25,0,0,0,0
2012-08-04,3,41,25,-25,409181.289672852,73435.3351593018,0.030344963,22965000
2012-08-04,3,42,25,-25,283449.821472168,50924.2010116577,0.021918297,18835000
2012-08-04,3,43,25,-25,0,0,0,0
2012-08-04,3,44,25,-25,0,0,0,0
2012-08-04,3,45,25,-25,174608.65020752,30853.8174629211,0.023151398,14608125
2012-08-04,3,46,25,-25,14.4219398498535,0.945338179008104,0.023075104,625
2012-08-04,3,47,25,-25,14.5888328552246,0.956277799559757,0.023342133,625
2012-08-04,3,48,25,-25,14.7783756256104,0.968702006503008,0.023645401,625
2012-08-04,3,49,25,-25,350693.283081055,68320.0025558472,0.061018944,12318125
2012-08-04,3,4,25,-25,0,0,0,0
2012-08-04,3,50,25,-25,81066.9326782227,16438.1885528564,0.024829865,5084375
2012-08-04,3,51,25,-25,0,0,0,0
2012-08-04,3,52,25,-25,0,0,0,0
2012-08-04,3,53,25,-25,905146.865844727,168099.727630615,0.043252945,42020000
2012-08-04,3,54,25,-25,16347.4655151367,3230.18819093704,0.0107421875,1575625
2012-08-04,3,55,25,-25,0,0,0,0
2012-08-04,3,56,25,-25,123983.840942383,21070.5590248108,0.012782097,11032500
2012-08-04,3,57,25,-25,0,0,0,0
2012-08-04,3,58,25,-25,45281.4102172852,8434.87501144409,0.012327194,4095000
2012-08-04,3,59,25,-25,219756.278991699,38158.7219238281,0.023174286,14910000
2012-08-04,3,5,25,-25,34936.2564086914,5723.31309318543,0.015423775,2881250
2012-08-04,3,60,25,-25,85022.8214263916,14799.8189926147,0.02335167,6960000
2012-08-04,3,61,25,-25,6.28650188446045,2.05634991289116,0.010058403,625
2012-08-04,3,62,25,-25,0,0,0,0
2012-08-04,3,63,25,-25,0,0,0,0
2012-08-04,3,64,25,-25,379582.176208496,75704.1645050049,0.02341652,24381250
2012-08-04,3,65,25,-25,843049.850463867,162501.659393311,0.038725853,41062500
2012-08-04,3,66,25,-25,155243.17741394,30850.9826660156,0.015575409,12522500
2012-08-04,3,67,25,-25,119278.421401978,22908.9593887329,0.012836456,10565000
2012-08-04,3,68,25,-25,0,0,0,0
2012-08-04,3,69,25,-25,322764.739990234,56644.1488265991,0.020805359,22285000
2012-08-04,3,6,25,-25,136635.799407959,22122.4999427795,0.022489548,9821250
2012-08-04,3,70,25,-25,180455.322265625,31560.8549118042,0.01873207,13298750
2012-08-04,3,71,25,-25,0,0,0,0
2012-08-04,3,72,25,-25,196754.856109619,33916.3041114807,0.023134232,13503750
2012-08-04,3,73,25,-25,0,0,0,0
2012-08-04,3,74,25,-25,90593.5192108154,19861.6898059845,0.013884544,7603125
2012-08-04,3,75,25,-25,83910.37940979,18686.6760253906,0.013749123,7115000
2012-08-04,3,76,25,-25,658516.159057617,130929.985046387,0.036891937,33248750
2012-08-04,3,77,25,-25,2145397.79663086,417031.097412109,0.09100056,63379375
2012-08-04,3,78,25,-25,1761367.34008789,341244.354248047,0.06766701,62823125
2012-08-04,3,79,25,-25,1134739.60876465,216860.92376709,0.039146423,52926875
2012-08-04,3,7,25,-25,109248.056411743,17905.0147533417,0.01786232,8140625
2012-08-04,3,80,25,-25,352987.937927246,64358.172416687,0.02308464,23880625
2012-08-04,3,81,25,-25,872127.456665039,153555.927276611,0.039823532,41970000
2012-08-04,3,82,25,-25,146650.876998901,25769.3195343018,0.019573212,11393750
2012-08-04,3,83,25,-25,38436.4032745361,6495.3601360321,0.019773483,3523750
2012-08-04,3,84,25,-25,134216.899871826,22603.6715507507,0.024242401,10143125
2012-08-04,3,85,25,-25,11.0781192779541,0.55383858125424,0.01772499,625
2012-08-04,3,86,25,-25,0,0,0,0
2012-08-04,3,87,25,-25,0,0,0,0
2012-08-04,3,88,25,-25,517228.622436524,104149.45602417,0.03130722,28189375
2012-08-04,3,89,25,-25,1935539.24560547,381757.392883301,0.08189678,60047500
2012-08-04,3,8,25,-25,0,0,0,0
2012-08-04,3,90,25,-25,718310.012817383,144626.579284668,0.032699585,38149375
2012-08-04,3,91,25,-25,293586.120605469,57533.2021713257,0.01829338,21626875
2012-08-04,3,92,25,-25,380877.304077149,70176.8016815186,0.026014328,24336250
2012-08-04,3,93,25,-25,199059.600830078,36169.8031425476,0.018232346,14908750
2012-08-04,3,94,25,-25,0,0,0,0
2012-08-04,3,95,25,-25,0,0,0,0
2012-08-04,3,96,25,-25,11.4953517913818,0.573465840716381,0.018392563,625
2012-08-04,3,97,25,-25,27755.9399604797,5668.45178604126,0.03421879,2638750
2012-08-04,3,98,25,-25,573033.332824707,110518.751144409,0.037364006,29906875
2012-08-04,3,99,25,-25,219575.157165527,45455.4271697998,0.03285408,15673125
2012-08-04,3,9,25,-25,0,0,0,0
2012-08-04,5,100,25,-25,16.3650512695313,0.357808858097997,0.026184082,625
2012-08-04,5,101,25,-25,34.9760055541992,1.07725638372358,0.029659271,1875
2012-08-04,5,102,25,-25,18.916130065918,0.745021825423464,0.019268036,1250
2012-08-04,5,103,25,-25,192.064046859741,8.22335248813033,0.09198761,5625
2012-08-04,5,104,25,-25,13743.1907653809,2613.5915517807,0.08828354,1210625
2012-08-04,5,105,25,-25,280085.506439209,48788.8860702515,0.096838,6330000
2012-08-04,5,106,25,-25,1182133.48388672,210787.010192871,0.68647575,8644375
2012-08-04,5,107,25,-25,277898.197174072,49622.8265762329,0.2082901,4475625
2012-08-04,5,108,25,-25,136510.610580444,24158.399105072,0.07192421,4036875
2012-08-04,5,109,25,-25,88.0175828933716,3.62923223292455,0.030075073,5625
2012-08-04,5,10,25,-25,277659.378051758,52687.349319458,0.25946426,3724375
2012-08-04,5,110,25,-25,2354.2445898056,323.030091822147,0.025527954,227500
2012-08-04,5,111,25,-25,0,0,0,0
2012-08-04,5,112,25,-25,170.33576965332,32.3635386303067,0.010215759,16875
2012-08-04,5,113,25,-25,93240.2229309082,15416.6495800018,0.022895813,6022500
2012-08-04,5,114,25,-25,198172.53112793,32023.9782333374,0.03580475,10235625
2012-08-04,5,115,25,-25,99094.2478179932,16033.8854789734,0.025922775,5980000
2012-08-04,5,116,25,-25,84616.2128448486,13971.3108539581,0.042827606,4738750
2012-08-04,5,117,25,-25,35579.7719955444,6444.26286220551,0.034025192,1822500
2012-08-04,5,118,25,-25,2356798.5534668,421701.507568359,1.6967564,9486250
2012-08-04,5,119,25,-25,923591.079711914,170925.941467285,1.3545666,4310000
2012-08-04,5,11,25,-25,33386.2948417664,5365.82827568054,0.054403305,1373125
2012-08-04,5,120,25,-25,29660.8281135559,4860.78590154648,0.08859253,843750
2012-08-04,5,12,25,-25,65969.4957733154,10136.022567749,0.08268547,1585000
2012-08-04,5,13,25,-25,27151.9923210144,5045.67563533783,0.087062836,1645625
2012-08-04,5,14,25,-25,1714.34760093689,334.263369441032,0.030628204,151250
2012-08-04,5,15,25,-25,47547.0685958862,8830.38282394409,0.08709335,3663750
2012-08-04,5,16,25,-25,55974.9698638916,9721.78339958191,0.026260376,4081250
2012-08-04,5,17,25,-25,34887.5761032105,5669.4108247757,0.09925461,2710625
2012-08-04,5,18,25,-25,0,0,0,0
2012-08-04,5,19,25,-25,63845.3578948975,11365.0953769684,0.03868103,3286250
2012-08-04,5,1,25,-25,187118.701934814,33277.0371437073,0.20183182,6864375
2012-08-04,5,20,25,-25,34458.7063789368,6472.0356464386,0.028327942,1976875
2012-08-04,5,21,25,-25,1182676.16271973,224053.993225098,1.1012516,8415625
2012-08-04,5,22,25,-25,68558.1731796265,10897.923707962,0.11464882,1534375
2012-08-04,5,23,25,-25,38712.6445770264,5337.29016780853,0.15465546,1214375
2012-08-04,5,24,25,-25,3602.86951065064,571.131557226181,0.016246796,283125
2012-08-04,5,25,25,-25,0,0,0,0
2012-08-04,5,26,25,-25,28.7067890167236,1.53525368659757,0.023424149,1875
2012-08-04,5,27,25,-25,62689.1040802002,11819.2994594574,0.08812332,4736250
2012-08-04,5,28,25,-25,18824.6631622314,3754.09096479416,0.023210526,1660625
2012-08-04,5,29,25,-25,0,0,0,0
2012-08-04,5,2,25,-25,48270.468711853,8611.44185066223,0.041664124,3032500
2012-08-04,5,30,25,-25,16.4651870727539,0.359998266503681,0.0263443,625
2012-08-04,5,31,25,-25,21622.5624084473,3956.63946866989,0.017850876,1653750
2012-08-04,5,32,25,-25,500977.287292481,95180.5973052979,0.26865196,6495625
2012-08-04,5,33,25,-25,2857445.37353516,551181.259155274,1.9172192,9652500
2012-08-04,5,34,25,-25,331029.930114746,47662.9734039307,0.47917557,3416250
2012-08-04,5,35,25,-25,244164.733886719,29686.8324279785,0.7255974,2258125
2012-08-04,5,36,25,-25,33216.9342041016,4596.71437740326,0.13260078,1237500
2012-08-04,5,37,25,-25,16.5176391601563,0.361145102942828,0.026428223,625
2012-08-04,5,38,25,-25,263052.101135254,45661.0250473023,0.03036499,14637500
2012-08-04,5,39,25,-25,176942.939758301,31283.4334373474,0.09410477,10205625
2012-08-04,5,3,25,-25,32.9136848449707,2.17121749301441,0.02756691,1250
2012-08-04,5,40,25,-25,69449.6488571167,12853.6236286163,0.023180008,5280625
2012-08-04,5,41,25,-25,62149.4388580322,10957.7655792236,0.08727646,4803750
2012-08-04,5,42,25,-25,8660.11261940002,1479.62272167206,0.029472351,767500
2012-08-04,5,43,25,-25,16.6034698486328,0.363021717930678,0.026565552,625
2012-08-04,5,44,25,-25,295082.778930664,55872.3878860474,0.17816353,5628125
2012-08-04,5,45,25,-25,1012483.59680176,192223.148345947,0.884079,6197500
2012-08-04,5,46,25,-25,2276923.06518555,414043.159484863,1.9491177,6292500
2012-08-04,5,47,25,-25,2161601.71508789,291814.689636231,2.2052917,6570000
2012-08-04,5,48,25,-25,119390.106201172,18147.7689743042,0.15437317,2134375
2012-08-04,5,49,25,-25,130855.569839478,22496.3665008545,0.023714066,9590000
2012-08-04,5,4,25,-25,0,0,0,0
2012-08-04,5,50,25,-25,88555.965423584,15797.0535755157,0.030845642,6930625
2012-08-04,5,51,25,-25,30343.8282012939,5632.57992267609,0.023077011,2670625
2012-08-04,5,52,25,-25,45455.9135437012,8279.9369096756,0.016023636,3612500
2012-08-04,5,53,25,-25,126546.37336731,22646.6393470764,0.09970474,7630625
2012-08-04,5,54,25,-25,379105.644226074,66538.2814407349,0.0888176,13495625
2012-08-04,5,55,25,-25,15.6879425048828,0.636487093288451,0.013549805,1250
2012-08-04,5,56,25,-25,166.869163513184,7.58209556806833,0.08716202,6250
2012-08-04,5,57,25,-25,1436908.41674805,272863.19732666,1.785511,5147500
2012-08-04,5,58,25,-25,894555.206298828,172007.541656494,0.93749046,5804375
2012-08-04,5,59,25,-25,726181.335449219,107740.325927734,0.6137314,5163750
2012-08-04,5,5,25,-25,16.9289112091064,0.682934623910114,0.015130997,1250
2012-08-04,5,60,25,-25,1048973.38867188,164484.920501709,1.1593399,5708750
2012-08-04,5,61,25,-25,206152.896881104,34957.9858779907,0.028678894,13683125
2012-08-04,5,62,25,-25,183359.050750732,31486.1130714417,0.02335167,12288125
2012-08-04,5,63,25,-25,15.9335136413574,0.644481406197883,0.014019012,1250
2012-08-04,5,64,25,-25,18.6848640441895,0.745005963835865,0.017845154,1250
2012-08-04,5,65,25,-25,260194.95010376,44785.3183746338,0.036275864,12795625
2012-08-04,5,66,25,-25,508649.978637695,88077.2399902344,0.095495224,15150000
2012-08-04,5,67,25,-25,158709.754943848,28526.885509491,0.053842545,6326875
2012-08-04,5,68,25,-25,307321.376800537,53977.8280258179,0.1852417,7386875
2012-08-04,5,69,25,-25,12355.3776741028,1863.44146728516,0.038433075,673750
